"Numero";"Nimi";"Pullokoko";"Hinta";"Litrahinta";"Tyyppi";"Luonnehdinta";"Pakkaustyyppi";"ProsAlkohol";"EurPerLAlkohol"
"005386";"Luna Negra Merlot hanapakkaus";"2.0";"19.99";"9.99";"punaviinit";"Keskitäyteläinen, tanniininen, punaherukkainen, kirsikkainen, kevyen paprikainen, yrttinen";"hanapakkaus";"13.0";"76.88"
"947268";"Mayu Reserva Syrah Appassimento hanapakkaus";"3.0";"35.99";"12.0";"punaviinit";"Täyteläinen, keskitanniininen, kirsikkahilloinen, mesimarjainen, maitokaakaoinen, tamminen";"hanapakkaus";"14.5";"82.74"
"456478";"Santa Helena Merlot 2019 hanapakkaus";"3.0";"29.88";"9.96";"punaviinit";"Täyteläinen, keskitanniininen, karpaloinen, tumman kirsikkainen, mansikkainen, kevyen herukkainen, hennon paprikainen";"hanapakkaus";"13.0";"76.62"
"429478";"Santa Helena Syrah Cabernet Sauvignon 2020 hanapakkaus";"3.0";"29.88";"9.96";"punaviinit";"Täyteläinen, keskitanniininen, herukkainen, tumman luumuinen, karhunvatukkahilloinen, mausteinen";"hanapakkaus";"13.0";"76.62"
"921416";"Santa Inés Organic Cabernet Malbec Carmenère hanapakkaus";"1.5";"24.97";"16.65";"punaviinit";"Keskitäyteläinen, keskitanniininen, luumuinen, mustaherukkainen, tamminen";"hanapakkaus";"13.5";"123.31"
"937006";"Santiago de Chile Cabernet Sauvignon Carmenere Medium Dry 2019 hanapakkaus";"3.0";"29.90";"9.97";"punaviinit";"Keskitäyteläinen, keskitanniininen, mustikkainen, herukkainen, vadelmainen, kevyen mausteinen";"hanapakkaus";"13.0";"76.67"
"462558";"Tarapacá Cabernet Sauvignon Merlot 2019 hanapakkaus";"3.0";"31.99";"10.66";"punaviinit";"Keskitäyteläinen, keskitanniininen, mustaherukkainen, karhunvatukkainen, tumman kirsikkainen, kevyen mokkainen, hennon mausteinen";"hanapakkaus";"13.5";"78.99"
"429128";"Tarapacá Santa Cecilia Merlot Carmenère 2020 hanapakkaus";"3.0";"29.98";"9.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkahilloinen, kypsän herukkainen, kevyen luumuinen, hennon paprikainen, maitokahvinen";"hanapakkaus";"13.0";"76.87"
"440588";"Viña Maipo Cabernet Sauvignon 2019 hanapakkaus";"3.0";"29.49";"9.83";"punaviinit";"Keskitäyteläinen, keskitanniininen, herukkainen, kirsikkainen, kypsän karpaloinen, mausteinen";"hanapakkaus";"12.0";"81.92"
"459178";"Adobe Merlot Cabernet Sauvignon Syrah 2020 viinipussi";"1.5";"17.98";"11.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, punaherukkainen, karpaloinen, mustikkainen, mausteinen, kevyen paahteinen";"viinipussi";"14.0";"85.62"
"492388";"Castillo de Molina Reserva Cabernet Sauvignon 2018 hanapakkaus";"3.0";"35.99";"12.0";"punaviinit";"Täyteläinen, keskitanniininen, mustaherukkainen, kypsän karpaloinen, mausteinen, mokkainen";"hanapakkaus";"14.0";"85.69"
"914212";"Cono Sur Bicicleta Reserva Syrah 2018 hanapakkaus";"3.0";"34.90";"11.63";"punaviinit";"Keskitäyteläinen, keskitanniininen, karhunvatukkainen, tumman kirsikkainen, kypsän karpaloinen, mausteinen, kevyen tamminen";"hanapakkaus";"12.5";"93.07"
"928878";"Santiago 1541 Syrah Cabernet Malbec 2019 hanapakkaus";"3.0";"31.90";"10.63";"punaviinit";"Täyteläinen, keskitanniininen, tumman kirsikkainen, vadelmainen, luumuinen, yrttinen, mausteinen";"hanapakkaus";"12.5";"85.07"
"415098";"Raimat Abadía Cabernet Sauvignon Tempranillo Organic 2018 hanapakkaus";"3.0";"34.99";"11.66";"punaviinit";"Täyteläinen, tanniininen, kirsikkainen, boysenmarjainen, kevyen herukkainen, mausteinen, hennon mokkainen";"hanapakkaus";"13.5";"86.4"
"459938";"Sangre de Toro Barrel Aged 2017 hanapakkaus";"3.0";"39.98";"13.33";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, mustikkainen, karpalohilloinen, hennon mausteinen";"hanapakkaus";"14.0";"95.19"
"957988";"Sangre de Toro Original  2018 hanapakkaus";"3.0";"33.98";"11.33";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, kypsän karpaloinen, mausteinen, hennon yrttinen";"hanapakkaus";"13.5";"83.9"
"909888";"Candidato Ecologico Tempranillo 2019 hanapakkaus";"3.0";"29.98";"9.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, tumman kirsikkainen, mustaherukkainen, karpaloinen, yrttinen, kevyen mokkainen";"hanapakkaus";"13.0";"76.87"
"916304";"El Campo de Diego Organic hanapakkaus";"3.0";"29.93";"9.98";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, mausteinen, yrttinen";"hanapakkaus";"13.0";"76.74"
"909258";"El Gran Botanico 2019 hanapakkaus";"3.0";"33.98";"11.33";"punaviinit";"Keskitäyteläinen, vähätanniininen, kirsikkainen, puolukkainen, kevyen mansikkahilloinen";"hanapakkaus";"13.5";"83.9"
"458778";"La Mirada Organic Tempranillo Syrah 2020 hanapakkaus";"3.0";"30.98";"10.33";"punaviinit";"Täyteläinen, keskitanniininen, karhunvatukkahilloinen, kirsikkainen, kevyen vadelmainen, tummasuklainen, mausteinen";"hanapakkaus";"13.5";"76.49"
"940853";"Los Molinos Tempranillo hanapakkaus";"3.0";"28.50";"9.5";"punaviinit";"Keskitäyteläinen, keskitanniininen, marjainen, kirsikkainen, vadelmainen";"hanapakkaus";"12.5";"76.0"
"468438";"Piqueras Syrah Monastrell 2019 hanapakkaus";"3.0";"29.47";"9.82";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkahilloinen, mustikkainen, karhunvatukkainen, kevyen kaakaoinen, hennon mausteinen";"hanapakkaus";"14.5";"67.75"
"458718";"Viña Albali Organic Tempranillo 2018 hanapakkaus";"3.0";"28.98";"9.66";"punaviinit";"Keskitäyteläinen, keskitanniininen, kypsän herukkainen, hapankirsikkainen, hennon mokkainen";"hanapakkaus";"13.0";"74.31"
"912378";"Castano Ecologico Monastrell hanapakkaus";"3.0";"29.98";"9.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, mustaherukkainen, punamarjainen, karhunvatukkainen, kevyen mustapippurinen, orvokkinen";"hanapakkaus";"14.0";"71.38"
"926298";"Castillo de Gredos Tinto hanapakkaus";"3.0";"28.99";"9.66";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, mausteinen, marjainen";"hanapakkaus";"13.0";"74.33"
"900138";"Gosa Organic Monastrell 2019 hanapakkaus";"3.0";"31.48";"10.49";"punaviinit";"Keskitäyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, kevyen lakritsijuurinen, hennon eukalyptuksinen";"hanapakkaus";"14.0";"74.95"
"447598";"Pata Negra Apasionado Organic 2018 hanapakkaus";"3.0";"29.98";"9.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, kirsikkainen, karhunvatukkahilloinen, kevyen kaakaoinen";"hanapakkaus";"14.5";"68.92"
"429978";"Curiosity Tempranillo 2018 hanapakkaus";"3.0";"27.99";"9.33";"punaviinit";"Keskitäyteläinen, keskitanniininen, karhunvatukkainen, mustikkainen, kirsikkainen, kukkainen";"hanapakkaus";"13.0";"71.77"
"917408";"Faustino Tempranillo hanapakkaus";"3.0";"36.90";"12.3";"punaviinit";"Keskitäyteläinen, tanniininen, hapankirsikkainen, herukkainen, nahkainen, kevyen havuinen, mausteinen";"hanapakkaus";"13.0";"94.62"
"953798";"Sunnywine Tempranillo  2018 viinipussi";"1.5";"16.79";"11.19";"punaviinit";"Keskitäyteläinen, keskitanniininen, hapankirsikkainen, karhunvatukkainen, punaomenainen, hennon lääkeyrttinen";"viinipussi";"13.0";"86.1"
"485568";"Nuban 2017 hanapakkaus";"3.0";"29.98";"9.99";"punaviinit";"Täyteläinen, tanniininen, tumman kirsikkainen, mustaherukkainen, kevyen suklainen, hennon mustapippurinen, tamminen";"hanapakkaus";"14.5";"68.92"
"922116";"Marques de Verdellano Bobal-Tempranillo 2018 hanapakkaus";"10.0";"102.06";"10.21";"punaviinit";"Keskitäyteläinen, vähätanniininen, kirsikkainen, kukkainen, marjainen";"hanapakkaus";"12.5";"81.65"
"944415";"Cerro Tinto Organic hanapakkaus";"3.0";"30.98";"10.33";"punaviinit";"Keskitäyteläinen, vähätanniininen, karhunvatukkainen, mausteinen, mustikkainen";"hanapakkaus";"13.5";"76.49"
"480848";"Icono Selección Especial hanapakkaus";"2.0";"21.98";"10.99";"punaviinit";"Keskitäyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, mausteinen, kevyen kaakaoinen";"hanapakkaus";"13.5";"81.41"
